sequence_uid,sequence_name,dataset,source_split,xml_path,cell_id,generation,parents_id,childs_id,start_spot_id,end_spot_id,start_frame,end_frame,start_t,end_t,lifetime_frames,n_spots,end_reason,cell_uid,is_observed_division
seq0048_HeLa-S3_nuc_pos13_q2_5c,HeLa-S3_nuc_pos13_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos13_q2_5c\HeLa-S3_nuc_pos13_q2_5c_trackmate.xml,38,0,,,56686,56686,33,33,33.0,33.0,1,1,death,seq0048_HeLa-S3_nuc_pos13_q2_5c:cell38,False
seq0048_HeLa-S3_nuc_pos13_q2_5c,HeLa-S3_nuc_pos13_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos13_q2_5c\HeLa-S3_nuc_pos13_q2_5c_trackmate.xml,39,0,,,56711,56771,34,35,34.0,35.0,2,2,death,seq0048_HeLa-S3_nuc_pos13_q2_5c:cell39,False
seq0048_HeLa-S3_nuc_pos13_q2_5c,HeLa-S3_nuc_pos13_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos13_q2_5c\HeLa-S3_nuc_pos13_q2_5c_trackmate.xml,40,0,,,56854,56873,39,40,39.0,40.0,2,2,death,seq0048_HeLa-S3_nuc_pos13_q2_5c:cell40,False
seq0048_HeLa-S3_nuc_pos13_q2_5c,HeLa-S3_nuc_pos13_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos13_q2_5c\HeLa-S3_nuc_pos13_q2_5c_trackmate.xml,41,0,,,56901,56901,41,41,41.0,41.0,1,1,death,seq0048_HeLa-S3_nuc_pos13_q2_5c:cell41,False
seq0049_HeLa-S3_nuc_pos14_q2_5c,HeLa-S3_nuc_pos14_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos14_q2_5c\HeLa-S3_nuc_pos14_q2_5c_trackmate.xml,0,0,,,57602,57509,0,41,0.0,41.0,42,42,death,seq0049_HeLa-S3_nuc_pos14_q2_5c:cell0,False
seq0049_HeLa-S3_nuc_pos14_q2_5c,HeLa-S3_nuc_pos14_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos14_q2_5c\HeLa-S3_nuc_pos14_q2_5c_trackmate.xml,1,0,,,57603,57513,0,41,0.0,41.0,42,42,death,seq0049_HeLa-S3_nuc_pos14_q2_5c:cell1,False
seq0049_HeLa-S3_nuc_pos14_q2_5c,HeLa-S3_nuc_pos14_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos14_q2_5c\HeLa-S3_nuc_pos14_q2_5c_trackmate.xml,2,0,,,57604,57517,0,41,0.0,41.0,42,42,death,seq0049_HeLa-S3_nuc_pos14_q2_5c:cell2,False
seq0049_HeLa-S3_nuc_pos14_q2_5c,HeLa-S3_nuc_pos14_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos14_q2_5c\HeLa-S3_nuc_pos14_q2_5c_trackmate.xml,3,0,,,57605,57521,0,41,0.0,41.0,42,42,death,seq0049_HeLa-S3_nuc_pos14_q2_5c:cell3,False
seq0049_HeLa-S3_nuc_pos14_q2_5c,HeLa-S3_nuc_pos14_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos14_q2_5c\HeLa-S3_nuc_pos14_q2_5c_trackmate.xml,4,0,,,57606,57530,0,41,0.0,41.0,42,42,death,seq0049_HeLa-S3_nuc_pos14_q2_5c:cell4,False
seq0049_HeLa-S3_nuc_pos14_q2_5c,HeLa-S3_nuc_pos14_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos14_q2_5c\HeLa-S3_nuc_pos14_q2_5c_trackmate.xml,5,0,,,57607,57526,0,41,0.0,41.0,42,42,death,seq0049_HeLa-S3_nuc_pos14_q2_5c:cell5,False
seq0049_HeLa-S3_nuc_pos14_q2_5c,HeLa-S3_nuc_pos14_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos14_q2_5c\HeLa-S3_nuc_pos14_q2_5c_trackmate.xml,6,0,,,57608,57537,0,41,0.0,41.0,42,42,death,seq0049_HeLa-S3_nuc_pos14_q2_5c:cell6,False
seq0049_HeLa-S3_nuc_pos14_q2_5c,HeLa-S3_nuc_pos14_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos14_q2_5c\HeLa-S3_nuc_pos14_q2_5c_trackmate.xml,7,0,,,57609,57543,0,41,0.0,41.0,42,42,death,seq0049_HeLa-S3_nuc_pos14_q2_5c:cell7,False
seq0049_HeLa-S3_nuc_pos14_q2_5c,HeLa-S3_nuc_pos14_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos14_q2_5c\HeLa-S3_nuc_pos14_q2_5c_trackmate.xml,8,0,,,57610,57549,0,41,0.0,41.0,42,42,death,seq0049_HeLa-S3_nuc_pos14_q2_5c:cell8,False
seq0049_HeLa-S3_nuc_pos14_q2_5c,HeLa-S3_nuc_pos14_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos14_q2_5c\HeLa-S3_nuc_pos14_q2_5c_trackmate.xml,9,0,,,57611,57554,0,41,0.0,41.0,42,42,death,seq0049_HeLa-S3_nuc_pos14_q2_5c:cell9,False
seq0049_HeLa-S3_nuc_pos14_q2_5c,HeLa-S3_nuc_pos14_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos14_q2_5c\HeLa-S3_nuc_pos14_q2_5c_trackmate.xml,10,0,,,57612,57557,0,41,0.0,41.0,42,42,death,seq0049_HeLa-S3_nuc_pos14_q2_5c:cell10,False
seq0049_HeLa-S3_nuc_pos14_q2_5c,HeLa-S3_nuc_pos14_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos14_q2_5c\HeLa-S3_nuc_pos14_q2_5c_trackmate.xml,11,0,,,57613,57570,0,41,0.0,41.0,42,42,death,seq0049_HeLa-S3_nuc_pos14_q2_5c:cell11,False
seq0049_HeLa-S3_nuc_pos14_q2_5c,HeLa-S3_nuc_pos14_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos14_q2_5c\HeLa-S3_nuc_pos14_q2_5c_trackmate.xml,12,0,,,57614,57562,0,41,0.0,41.0,42,42,death,seq0049_HeLa-S3_nuc_pos14_q2_5c:cell12,False
seq0049_HeLa-S3_nuc_pos14_q2_5c,HeLa-S3_nuc_pos14_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos14_q2_5c\HeLa-S3_nuc_pos14_q2_5c_trackmate.xml,13,0,,,57615,57566,0,41,0.0,41.0,42,42,death,seq0049_HeLa-S3_nuc_pos14_q2_5c:cell13,False
seq0049_HeLa-S3_nuc_pos14_q2_5c,HeLa-S3_nuc_pos14_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos14_q2_5c\HeLa-S3_nuc_pos14_q2_5c_trackmate.xml,14,0,,,57616,57573,0,41,0.0,41.0,42,42,death,seq0049_HeLa-S3_nuc_pos14_q2_5c:cell14,False
seq0049_HeLa-S3_nuc_pos14_q2_5c,HeLa-S3_nuc_pos14_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos14_q2_5c\HeLa-S3_nuc_pos14_q2_5c_trackmate.xml,15,0,,,56962,57506,1,41,1.0,41.0,41,41,death,seq0049_HeLa-S3_nuc_pos14_q2_5c:cell15,False
seq0049_HeLa-S3_nuc_pos14_q2_5c,HeLa-S3_nuc_pos14_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos14_q2_5c\HeLa-S3_nuc_pos14_q2_5c_trackmate.xml,16,0,,,57010,57010,7,7,7.0,7.0,1,1,death,seq0049_HeLa-S3_nuc_pos14_q2_5c:cell16,False
seq0049_HeLa-S3_nuc_pos14_q2_5c,HeLa-S3_nuc_pos14_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos14_q2_5c\HeLa-S3_nuc_pos14_q2_5c_trackmate.xml,17,0,,,57074,57074,9,9,9.0,9.0,1,1,death,seq0049_HeLa-S3_nuc_pos14_q2_5c:cell17,False
seq0049_HeLa-S3_nuc_pos14_q2_5c,HeLa-S3_nuc_pos14_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos14_q2_5c\HeLa-S3_nuc_pos14_q2_5c_trackmate.xml,18,0,,,57382,57577,27,41,27.0,41.0,15,15,death,seq0049_HeLa-S3_nuc_pos14_q2_5c:cell18,False
seq0049_HeLa-S3_nuc_pos14_q2_5c,HeLa-S3_nuc_pos14_q2_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos14_q2_5c\HeLa-S3_nuc_pos14_q2_5c_trackmate.xml,19,0,,,57309,57504,28,41,28.0,41.0,14,14,death,seq0049_HeLa-S3_nuc_pos14_q2_5c:cell19,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,0,0,,57|58,57788,57652,0,1,0.0,1.0,2,2,division,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell0,True
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,1,0,,,57793,58668,0,41,0.0,41.0,42,42,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell1,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,2,0,,,57797,58548,0,37,0.0,37.0,38,38,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell2,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,3,0,,,57803,58673,0,41,0.0,41.0,42,42,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell3,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,4,0,,,57807,58676,0,41,0.0,41.0,42,42,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell4,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,5,0,,,57812,57980,0,13,0.0,13.0,14,14,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell5,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,6,0,,,57816,58683,0,41,0.0,41.0,42,42,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell6,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,7,0,,,57819,57949,0,14,0.0,14.0,15,15,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell7,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,8,0,,,57824,58681,0,41,0.0,41.0,42,42,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell8,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,9,0,,,57829,58689,0,41,0.0,41.0,42,42,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell9,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,10,0,,,57835,58693,0,41,0.0,41.0,42,42,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell10,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,11,0,,,57839,58695,0,41,0.0,41.0,42,42,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell11,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,12,0,,,57842,58697,0,41,0.0,41.0,42,42,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell12,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,13,0,,,57845,58699,0,41,0.0,41.0,42,42,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell13,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,14,0,,,57849,58700,0,41,0.0,41.0,42,42,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell14,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,15,0,,,57851,58709,0,41,0.0,41.0,42,42,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell15,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,16,0,,,57853,58707,0,41,0.0,41.0,42,42,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell16,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,17,0,,,57855,58045,0,17,0.0,17.0,18,18,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell17,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,18,0,,,57857,58704,0,41,0.0,41.0,42,42,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell18,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,19,0,,,57859,58712,0,41,0.0,41.0,42,42,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell19,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,20,0,,,57861,58715,0,41,0.0,41.0,42,42,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell20,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,21,0,,,57863,58214,0,22,0.0,22.0,23,23,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell21,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,22,0,,,57866,58380,0,28,0.0,28.0,29,29,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell22,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,23,0,,,57868,58722,0,41,0.0,41.0,42,42,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell23,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,24,0,,,57869,58726,0,41,0.0,41.0,42,42,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell24,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,25,0,,,57728,58240,6,27,6.0,27.0,22,22,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell25,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,26,0,,,57917,57917,14,14,14.0,14.0,1,1,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell26,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,27,0,,,57890,57890,16,16,16.0,16.0,1,1,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell27,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,28,0,,,57955,58008,17,19,17.0,19.0,3,3,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell28,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,29,0,,,58017,58189,18,22,18.0,22.0,5,5,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell29,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,30,0,,,58066,58066,18,18,18.0,18.0,1,1,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell30,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,31,0,,,58071,58100,18,19,18.0,19.0,2,2,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell31,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,32,0,,,58093,58147,19,20,19.0,20.0,2,2,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell32,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,33,0,,,58150,58133,20,21,20.0,21.0,2,2,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell33,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,34,0,,,58123,58123,21,21,21.0,21.0,1,1,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell34,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,35,0,,,58134,58134,21,21,21.0,21.0,1,1,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell35,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,36,0,,59|60,58200,58291,22,27,22.0,27.0,6,6,division,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell36,True
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,37,0,,,58205,58710,22,41,22.0,41.0,20,20,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell37,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,38,0,,,58233,58717,23,41,23.0,41.0,19,19,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell38,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,39,0,,,58235,58724,23,41,23.0,41.0,19,19,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell39,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,40,0,,,58248,58581,24,36,24.0,36.0,13,13,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell40,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,41,0,,,58285,58572,24,35,24.0,35.0,12,12,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell41,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,42,0,,,58259,58477,28,33,28.0,33.0,6,6,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell42,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,43,0,,,58354,58369,28,29,28.0,29.0,2,2,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell43,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,44,0,,,58391,58719,29,41,29.0,41.0,13,13,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell44,False
seq0050_HeLa-S3_nuc_pos17_q0_5c,HeLa-S3_nuc_pos17_q0_5c,DynamicNuclearNet,val,DynamicNuclearNet\tif_data\val\out\HeLa-S3_nuc_pos17_q0_5c\HeLa-S3_nuc_pos17_q0_5c_trackmate.xml,45,0,,,58394,58394,29,29,29.0,29.0,1,1,death,seq0050_HeLa-S3_nuc_pos17_q0_5c:cell45,False
